"pd_location","signal_width","rise_time","fall_time","peak_voltage","polarity","mean","rms","sd","Skewness","kurtosis","crest","formFactor","MainFreq","phase_angle","T","W","pC","pd_class"
1349819,15,6,9,0.001313325,1,0.000808599,0.000932921,0.000480565,0.4779915,1.719911,1.407756,1.15375,0,242.9674,23.53174,8.869858,25.87516,"2"
1408399,17,4,13,0.000942227,1,0.000528057,0.000620908,0.000336092,0.1914576,1.606144,1.5175,1.175835,0,253.5118,22.32136,9.25031,19.01005,"2"
1290727,16,7,9,0.000708902,1,0.000398488,0.000464854,0.000246734,0.2291381,1.625412,1.524999,1.166545,0,232.3309,24.78816,9.284292,13.54858,"2"
228805,14,10,4,0.000552261,-1,0.000377956,0.000411748,0.000169089,0.6543941,1.910932,1.341261,1.089405,0,41.1849,26.93949,9.55895,11.33869,"2"
1588014,15,9,6,0.000691117,1,0.00038508,0.000444607,0.000229525,0.09105678,1.686904,1.554445,1.154584,0,285.8425,27.33591,9.908023,12.32256,"2"
398382,15,10,5,0.000582536,-1,0.00036792,0.000409252,0.000185105,0.4838262,2.027704,1.423418,1.112341,0,71.70876,25.89171,10.41285,11.77342,"2"
1335364,15,6,9,0.002737456,1,0.001668546,0.001955559,0.001053333,0.4462935,1.596984,1.399833,1.172014,0,240.3655,22.3296,10.60153,53.39348,"2"
331049,14,6,8,0.000635054,-1,0.000386424,0.000450411,0.000239523,0.4616649,1.661571,1.409946,1.165587,0,59.58882,22.10693,10.64718,11.59271,"2"
1509898,15,8,7,0.000661786,1,0.000371646,0.000434258,0.000231999,0.1424347,1.635491,1.523947,1.168473,0,271.7816,26.06857,10.72956,11.89266,"2"
1363705,15,8,7,0.000832584,1,0.000525594,0.000587754,0.000271697,0.3203246,2.107367,1.416553,1.118266,0,245.4669,26.44479,11.11954,16.819,"2"
1438024,15,4,11,0.00061255,1,0.000424178,0.000490483,0.000254341,0.5420747,1.779585,1.248872,1.156313,0,258.8443,23.52909,11.21899,13.5737,"2"
1195530,14,5,9,0.000720583,1,0.000381039,0.000449069,0.000245981,0.1276889,1.743589,1.604615,1.17854,0,215.1954,20.01807,11.78553,11.43116,"2"
1384640,15,6,9,0.002727928,1,0.001640655,0.00192532,0.001040568,0.4170822,1.622695,1.41687,1.173507,0,249.2352,22.11256,11.81366,52.50096,"2"
1310780,14,7,7,0.000610027,1,0.000382107,0.000441614,0.000229168,0.5422329,1.756783,1.381359,1.155733,0,235.9404,23.86386,12.51996,11.4632,"2"
413331,17,5,12,0.000522945,-1,0.000297411,0.000353127,0.000195902,0.25344,1.535445,1.480897,1.187338,0,74.39958,22.98106,12.89657,10.70679,"2"
464093,15,6,9,0.002047521,-1,0.001169261,0.001404077,0.000802836,0.3280403,1.535975,1.458268,1.200825,0,83.53674,21.49179,13.04722,37.41634,"2"
1215217,14,6,8,0.000543167,1,0.000335681,0.000395158,0.000215807,0.4279183,1.544233,1.374558,1.177182,0,218.7391,21.3747,13.2939,10.07043,"2"
104590,13,6,7,0.000758758,-1,0.0004183,0.000498787,0.000281942,0.1343958,1.498362,1.521207,1.192414,0,18.8262,21.40784,13.86203,11.7124,"2"
1111276,14,4,10,0.00063919,1,0.000361147,0.000427737,0.000237243,0.4098296,1.607493,1.494353,1.184386,0,200.0297,20.76187,13.94657,10.83439,"2"
233556,18,5,13,0.000650331,-1,0.000324237,0.000387415,0.00021785,-0.01546045,1.692781,1.678641,1.194851,0,42.04008,22.05843,14.10657,12.32102,"2"
1259126,12,8,4,0.000581227,1,0.000391691,0.000418142,0.000152336,0.2240475,1.853265,1.390021,1.067531,0,226.6427,23.80088,14.15519,10.18397,"2"
1131497,14,6,8,0.000714737,1,0.000381192,0.00046036,0.000267175,0.2360616,1.564765,1.552562,1.207685,0,203.6695,20.7498,14.27706,11.43576,"2"
1431776,15,4,11,0.000622484,1,0.000330077,0.000388518,0.000211648,0.1415602,1.657165,1.602204,1.177052,0,257.7197,20.941,14.78799,10.56246,"2"
1157002,14,4,10,0.000676185,1,0.000416562,0.000496196,0.000279068,0.4527938,1.567358,1.362736,1.19117,0,208.2604,21.16,14.9359,12.49687,"2"
1048552,12,7,5,0.000585951,1,0.000363003,0.0004088,0.000195682,0.4763659,1.919012,1.433344,1.126161,0,188.7394,22.42291,14.98731,9.438076,"2"
1088248,13,6,7,0.000603253,1,0.000354452,0.000422089,0.000237832,0.3192884,1.461771,1.429206,1.190824,0,195.8846,19.44232,15.88641,9.924641,"2"
1182143,12,4,8,0.000670007,1,0.000394904,0.000465506,0.000256532,0.1951551,1.440626,1.43931,1.178783,0,212.7857,17.43947,19.54817,10.2675,"2"
266715,13,4,9,0.000555354,-1,0.000258965,0.000317068,0.000189851,-0.09039028,1.665218,1.751529,1.224364,0,48.0087,18.47219,21.10597,7.251032,"2"
152208,18,7,11,0.000681781,-1,0.00028071,0.000334711,0.000187296,-0.3752088,2.485756,2.036921,1.192375,0,27.39744,27.22596,22.41075,10.66697,"2"
1266901,15,8,7,0.000965968,1,0.000490934,0.000615365,0.000383192,-0.02345108,1.38848,1.569747,1.253459,0,228.0422,20.07323,23.02834,15.70987,"2"
1357398,11,6,5,0.000668132,1,0.000345541,0.000417678,0.000245075,0.223072,1.55219,1.599632,1.208765,0,244.3316,18.80121,25.09202,8.292988,"2"
1241937,10,6,4,0.000866491,1,0.00059767,0.000662701,0.000300267,0.9867263,2.642124,1.307514,1.108809,0,223.5487,19.37026,25.32415,13.14873,"2"
348869,8,4,4,0.000602487,-1,0.000425877,0.00046067,0.000186284,0.5577003,2.051106,1.307847,1.081699,0,62.79642,15.49639,32.25197,7.665784,"2"
61831,8,4,4,0.000715593,-1,0.000313464,0.000388243,0.000242966,-0.261862,1.874018,1.843157,1.238559,0,11.12958,15.162,57.99104,5.642343,"2"
1275009,15,10,5,0.000565907,1,0.000420301,0.000437133,0.000124073,-0.1674912,1.776698,1.294587,1.040047,0,229.5016,30.96638,3.19129,13.44964,"2"
1303038,24,8,16,0.001037502,1,0.000527244,0.000618029,0.000329098,0.005380796,1.75592,1.678729,1.172188,0,234.5468,31.69956,4.158706,26.36219,"2"
1238167,15,10,5,0.001731712,1,0.001128352,0.001223895,0.000489616,0.1648429,1.684954,1.414919,1.084675,0,222.8701,28.84497,5.455514,36.10728,"2"
1247916,18,6,12,0.001624083,1,0.000952596,0.001089087,0.000542358,0.2581923,1.749805,1.491233,1.143283,0,224.6249,25.84423,6.199552,36.19866,"2"
1326039,17,8,9,0.001969437,1,0.00116061,0.001337447,0.000683913,0.3397914,1.704615,1.472534,1.152366,0,238.687,25.26908,7.283375,41.78194,"2"
1351370,20,4,16,0.000779116,1,0.000406387,0.000482468,0.000266471,-0.1089064,1.789347,1.614854,1.187215,0,243.2466,24.43991,7.411074,17.06824,"2"
1284772,16,7,9,0.001435919,1,0.000835429,0.000960033,0.000487549,0.2921089,1.727659,1.495698,1.149149,0,231.259,24.1556,7.741852,28.4046,"2"
1388805,15,7,8,0.000958171,1,0.000583073,0.000667181,0.000334913,0.4075148,1.715574,1.43615,1.14425,0,249.9849,24.43488,8.339216,18.65833,"2"
1347939,16,7,9,0.002598689,1,0.001491639,0.001751926,0.000947114,0.296089,1.614398,1.483333,1.174497,0,242.629,25.23782,8.527089,50.71572,"2"
1319386,15,7,8,0.002203101,1,0.00127178,0.001484716,0.000791258,0.2608887,1.602125,1.483853,1.167432,0,237.4895,23.66059,8.573958,40.69695,"2"
1475496,15,6,9,0.000827472,1,0.000456367,0.000533883,0.000286143,0.154503,1.644299,1.549914,1.169855,0,265.5893,21.8475,8.788086,14.60373,"2"
394533,15,6,9,0.002284541,-1,0.001405301,0.001632582,0.000858186,0.417828,1.64096,1.399342,1.161731,0,71.01594,24.38155,8.895564,44.96962,"2"
1130020,15,7,8,0.00067735,1,0.000372975,0.000437535,0.000236252,0.2066121,1.653638,1.548105,1.173094,0,203.4036,24.00256,8.896051,11.93521,"2"
546174,25,4,21,0.000819269,-1,0.000483616,0.000511609,0.000170218,-0.05971568,3.837611,1.601357,1.057883,0,98.31132,37.7128,9.003975,25.14802,"2"
228357,15,5,10,0.000931675,-1,0.000532615,0.000621421,0.000330632,0.2284573,1.627235,1.499265,1.166735,0,41.10426,21.7111,9.094418,17.04369,"2"
291348,16,4,12,0.001655047,-1,0.000983316,0.001159287,0.00063293,0.2414391,1.606623,1.427642,1.178957,0,52.44264,22.35933,9.140015,33.43276,"2"
299524,16,6,10,0.002015826,-1,0.001169479,0.001385311,0.000765421,0.2354466,1.567453,1.455143,1.184554,0,53.91432,24.97051,9.264465,39.76229,"2"
280700,15,5,10,0.001897298,-1,0.001210823,0.001402261,0.000730475,0.5392414,1.734234,1.353028,1.158106,0,50.526,24.30084,9.53143,38.74634,"2"
1373823,15,6,9,0.002382208,1,0.001505695,0.00174063,0.000901955,0.4975763,1.656595,1.368589,1.156031,0,247.2881,22.31483,9.987812,48.18223,"2"
1351674,14,6,8,0.002628186,1,0.001692782,0.001941257,0.000983598,0.5677019,1.749983,1.353858,1.146785,0,243.3013,21.97036,11.63016,50.78346,"2"
264004,13,4,9,0.000568553,-1,0.000389868,0.000443956,0.000220384,0.5217327,1.749727,1.280652,1.138734,0,47.52072,20.97944,12.08469,10.9163,"2"
1210191,14,4,10,0.000752559,1,0.000448868,0.000524174,0.000280197,0.4468794,1.634425,1.435705,1.167769,0,217.8344,21.07521,12.29377,13.46603,"2"
1079098,14,8,6,0.000769929,1,0.000452152,0.000522453,0.000270943,0.175644,1.606513,1.47368,1.155482,0,194.2376,22.69564,13.4466,13.56456,"2"
1118802,12,7,5,0.001848301,1,0.001222853,0.001319046,0.000514675,0.5071495,2.228968,1.40124,1.078663,0,201.3844,23.5203,14.06845,31.79417,"2"
1395828,13,5,8,0.001056914,1,0.000679043,0.000783444,0.000405501,0.6193692,1.778468,1.349061,1.153748,0,251.249,22.30462,14.37095,19.01319,"2"
288603,14,4,10,0.000865157,-1,0.000531292,0.000624578,0.000339896,0.4388696,1.591844,1.385185,1.175585,0,51.94854,20.97986,14.70011,15.93875,"2"
1168844,16,4,12,0.000740731,1,0.000398614,0.000477363,0.000270728,0.2009555,1.521588,1.551714,1.197557,0,210.3919,21.69699,15.00562,13.55288,"2"
1215363,14,4,10,0.000758588,1,0.000409717,0.000491775,0.000281529,0.2248084,1.517203,1.542552,1.20028,0,218.7653,20.42558,16.21787,12.2915,"2"
26746,17,5,12,0.00064813,-1,0.000324199,0.000398994,0.000239317,-0.08145886,1.527843,1.624412,1.230706,0,4.81428,23.2883,16.49372,11.67117,"2"
1353766,12,6,6,0.000687105,1,0.000421421,0.000484446,0.000248697,0.4565206,1.642609,1.41833,1.149553,0,243.6779,19.7393,16.74744,10.95696,"2"
1167887,12,4,8,0.000628283,1,0.000371995,0.000436584,0.000237861,0.3231606,1.654656,1.439089,1.173629,0,210.2197,18.88594,18.08789,9.67187,"2"
292821,13,7,6,0.000483896,-1,0.000319041,0.000353321,0.000157549,0.692092,2.454977,1.369566,1.107448,0,52.70778,21.43385,18.12274,8.933133,"2"
193279,13,8,5,0.0007409,-1,0.000475169,0.000562581,0.000312554,0.4907969,1.560565,1.316965,1.18396,0,34.79022,20.51339,18.16201,13.30473,"2"
1530256,15,9,6,0.000739562,1,0.000383432,0.000449138,0.000241561,0.1686165,1.717444,1.646627,1.171362,0,275.4461,26.27245,18.2454,12.26983,"2"
291880,12,7,5,0.000689573,-1,0.000413255,0.000453881,0.000195354,0.5364497,2.713071,1.519282,1.098305,0,52.5384,21.45775,18.27156,10.74464,"2"
1435227,14,9,5,0.000705948,1,0.000391262,0.00044749,0.000224787,-0.1948515,1.961442,1.577575,1.143707,0,258.3409,28.20032,18.28349,11.73787,"2"
1184128,10,5,5,0.001040639,1,0.000697642,0.000748284,0.000283806,0.4980703,2.349103,1.390701,1.072589,0,213.143,18.93695,20.10616,15.34813,"2"
1469316,11,6,5,0.000739154,1,0.000468223,0.000536805,0.000274214,0.6226934,1.815546,1.37695,1.146473,0,264.4769,19.92531,21.11443,11.23735,"2"
993177,15,10,5,0.000678301,1,0.000397175,0.000438297,0.000191431,0.0840742,2.331866,1.547585,1.103534,0,178.7719,28.69147,22.74521,12.70961,"2"
49781,12,9,3,0.000880235,-1,0.000500264,0.000599424,0.000343703,0.5970458,1.656251,1.468468,1.198215,0,8.96058,22.61299,47.71724,13.10021,"3"
159720,16,6,10,0.00098782,-1,0.000605294,0.000723682,0.000408863,0.5161973,1.65533,1.364992,1.195588,0,28.7496,24.81899,16.81946,20.74204,"3"
256304,15,4,11,0.000882939,-1,0.000552455,0.000655349,0.000364089,0.3194238,1.52311,1.347281,1.186248,0,46.13472,23.31143,10.30982,17.67856,"3"
293844,14,8,6,0.001566832,-1,0.000864292,0.001007933,0.000536784,0.2032806,1.616883,1.5545,1.166195,0,52.89192,23.94824,11.83377,25.92876,"3"
301474,16,6,10,0.004569439,-1,0.0027,0.003122249,0.001616196,0.3060657,1.683521,1.463509,1.156388,0,54.26532,25.134,7.997527,91.80001,"3"
395197,17,9,8,0.001487158,-1,0.000820098,0.000957832,0.000509202,0.189661,1.729155,1.552629,1.167948,0,71.13546,27.05422,7.785688,29.52353,"3"
412981,15,4,11,0.004518837,-1,0.002878257,0.003328278,0.001726059,0.4242715,1.643307,1.35771,1.156352,0,74.33658,23.7014,9.784199,92.10421,"3"
458841,16,5,11,0.004422157,-1,0.00265579,0.003058541,0.001563744,0.2837744,1.652841,1.445839,1.15165,0,82.59138,23.56235,8.421625,90.29685,"3"
1330281,12,6,6,0.002742337,1,0.001919804,0.002056807,0.000768251,0.6957187,2.367278,1.333298,1.071363,0,239.4506,22.71001,13.49682,49.9149,"3"
1333128,14,6,8,0.004100563,1,0.002471893,0.002874604,0.001518843,0.2678769,1.553213,1.426479,1.162916,0,239.963,23.33484,11.06538,74.1568,"3"
1503031,14,7,7,0.003128532,1,0.001819401,0.002126586,0.001139617,0.2570898,1.568243,1.471153,1.168838,0,270.5456,22.14602,10.24809,54.58203,"3"
1541243,16,6,10,0.002199131,1,0.001122932,0.001343958,0.000761134,0.04852189,1.663126,1.636309,1.196829,0,277.4237,22.95929,10.11755,38.17969,"3"
160854,14,6,8,0.001096528,-1,0.000667736,0.000780072,0.000417443,0.4560752,1.650519,1.405676,1.168235,0,28.95372,21.62764,11.82016,20.03207,"3"
237253,14,5,9,0.001508258,-1,0.000893061,0.001033169,0.000537733,0.3319504,1.633165,1.459837,1.156885,0,42.70554,20.5206,11.2812,26.79183,"3"
317362,16,7,9,0.00457497,-1,0.002655847,0.003105238,0.001658551,0.2617867,1.577598,1.473307,1.169208,0,57.12516,25.90413,8.902839,90.29878,"3"
346553,14,4,10,0.00064761,-1,0.00037671,0.000448954,0.000252804,0.3697087,1.4713,1.442487,1.191776,0,62.37954,20.78892,21.69923,11.30131,"3"
355293,13,7,6,0.003702239,-1,0.002531522,0.002727303,0.001052984,0.507044,1.984097,1.357473,1.077337,0,63.95274,23.67407,9.697024,70.88263,"3"
456727,15,5,10,0.006636964,-1,0.003889114,0.004578055,0.002494448,0.3252881,1.573895,1.449734,1.177146,0,82.21086,20.97203,10.56754,124.4516,"3"
603424,15,5,10,0.003505479,-1,0.00215799,0.002484166,0.001270868,0.3349954,1.688129,1.411129,1.151148,0,108.6163,23.43905,7.986266,69.05567,"3"
1330869,15,4,11,0.001153392,1,0.000613629,0.000729037,0.000406552,0.1650969,1.554502,1.582077,1.188074,0,239.5564,20.5552,11.74307,19.63614,"3"
1344198,16,6,10,0.003346309,1,0.001860538,0.002226666,0.001260939,0.1946193,1.543811,1.502834,1.196786,0,241.9556,24.62418,9.848586,63.25828,"3"
1510823,14,6,8,0.001123796,1,0.000654879,0.00076208,0.000403422,0.3738847,1.627988,1.474643,1.163696,0,271.9481,20.80339,13.05061,19.64637,"3"
1556682,17,4,13,0.004375117,1,0.003210202,0.003606481,0.001691214,0.7747679,2.024908,1.213126,1.123443,0,280.2028,27.16628,7.694962,115.5673,"3"
147880,16,7,9,0.000920611,-1,0.000526426,0.000618569,0.00033481,0.1955791,1.603049,1.48829,1.175036,0,26.6184,26.20161,9.176099,17.89848,"3"
267706,14,4,10,0.000915501,-1,0.000488264,0.000588284,0.000339658,0.1295986,1.42639,1.556223,1.204848,0,48.18708,19.04452,16.78117,14.64792,"3"
272701,15,7,8,0.003508993,-1,0.00212429,0.002419247,0.001195614,0.372948,1.739458,1.450448,1.13885,0,49.08618,23.81436,7.782474,67.97727,"3"
284030,13,6,7,0.001648796,-1,0.00094878,0.0011061,0.000590035,0.1246316,1.642611,1.490639,1.165813,0,51.1254,19.55639,12.9589,26.56584,"3"
312349,15,5,10,0.004560702,-1,0.002849587,0.003305514,0.001730133,0.427707,1.645223,1.379726,1.159998,0,56.22282,23.1894,9.499666,91.18678,"3"
315039,15,4,11,0.004228529,-1,0.00290576,0.003315613,0.001649192,0.4356631,1.685209,1.275339,1.141048,0,56.70702,25.06816,8.944682,92.98432,"3"
419817,15,5,10,0.004823529,-1,0.002947525,0.003417015,0.001785301,0.3361778,1.633988,1.411621,1.159283,0,75.56706,23.34856,8.408327,94.32079,"3"
645896,16,6,10,0.002134145,-1,0.001264133,0.001488853,0.00081075,0.3067895,1.542744,1.433416,1.177766,0,116.2613,23.85543,10.3956,42.98053,"3"
1233447,15,6,9,0.001533801,1,0.000963054,0.001118356,0.000587195,0.4647278,1.651821,1.371478,1.16126,0,222.0205,21.58563,10.48845,30.81772,"3"
1255385,16,8,8,0.001105959,1,0.000596212,0.000699416,0.000376923,0.144932,1.717669,1.581261,1.173099,0,225.9693,24.97919,8.571717,20.27121,"3"
1311935,15,6,9,0.002952874,1,0.00182566,0.002138707,0.001150551,0.4568348,1.631932,1.380682,1.17147,0,236.1483,23.59526,10.55302,58.42113,"3"
1373913,18,6,12,0.001129591,1,0.000638008,0.000748413,0.00040196,0.1311316,1.738441,1.509315,1.173047,0,247.3043,26.03448,6.927288,24.2443,"3"
1391773,17,7,10,0.003753637,1,0.002196431,0.002502671,0.001234385,0.2694866,1.769143,1.499852,1.139427,0,250.5191,26.04851,6.716832,79.0715,"3"
1453678,17,7,10,0.002727334,1,0.001525029,0.001772683,0.00092991,0.1407802,1.677096,1.538535,1.162393,0,261.662,24.24759,7.398154,54.90105,"3"
1500133,15,7,8,0.002319901,1,0.001380399,0.001591609,0.00081827,0.3361919,1.634103,1.457583,1.153007,0,270.0239,24.98955,8.502567,44.17276,"3"
141476,16,5,11,0.00130139,-1,0.000679871,0.000810582,0.000454966,-0.07402336,1.577409,1.605502,1.192258,0,25.46568,20.81715,12.94236,23.11561,"3"
158458,15,8,7,0.000887975,-1,0.000518301,0.00057662,0.000260981,0.386347,2.236602,1.539965,1.112519,0,28.52244,24.63989,12.23424,16.58564,"3"
341067,16,6,10,0.002569829,-1,0.001445063,0.001692645,0.00090851,0.2396018,1.646977,1.518233,1.171329,0,61.39206,23.39183,8.444389,49.13216,"3"
343615,16,6,10,0.001271712,-1,0.000779122,0.000918714,0.000501814,0.3065249,1.52765,1.384231,1.179166,0,61.8507,24.38502,10.45023,26.49013,"3"
354033,15,4,11,0.004477487,-1,0.00314935,0.003555658,0.001704675,0.7603385,1.990988,1.259257,1.129013,0,63.72594,24.48314,9.050615,100.7792,"3"
395077,16,4,12,0.004198072,-1,0.003306586,0.003664925,0.001629201,0.8966512,2.273292,1.145473,1.108371,0,71.11386,27.88551,8.830707,112.4239,"3"
480069,18,4,14,0.001586202,-1,0.000769749,0.000948805,0.000569923,-0.1189351,1.569919,1.671789,1.232615,0,86.41242,21.97566,15.84546,29.25047,"3"
571412,16,6,10,0.003286625,-1,0.001979592,0.002313904,0.00123494,0.3464622,1.63923,1.420381,1.168879,0,102.8542,25.46044,8.717774,67.30613,"3"
580700,16,6,10,0.00076008,-1,0.00046237,0.000545924,0.000299186,0.3989604,1.611867,1.392282,1.180708,0,104.526,24.57922,11.25601,15.72057,"3"
1226937,16,7,9,0.001363439,1,0.000815631,0.000948389,0.000498822,0.3925285,1.658335,1.437638,1.162766,0,220.8487,25.12915,9.599358,27.73147,"3"
1254108,14,6,8,0.003046199,1,0.001869861,0.002174706,0.001149362,0.2699927,1.541613,1.400741,1.163031,0,225.7394,23.59398,11.26588,56.09583,"3"
1278067,15,6,9,0.003160063,1,0.001802732,0.002143673,0.001197994,0.2102819,1.502899,1.474135,1.189125,0,230.0521,23.52738,10.40645,57.68742,"3"
1296762,15,6,9,0.002498362,1,0.001475171,0.001694656,0.00086146,0.2627458,1.709238,1.474259,1.148786,0,233.4172,23.01142,8.758586,47.20546,"3"
1355655,15,8,7,0.002357907,1,0.001514318,0.001697349,0.000791848,0.4805638,1.902135,1.38917,1.120867,0,244.0179,25.06182,7.657071,48.45819,"3"
1357266,14,5,9,0.001233873,1,0.000731071,0.000853566,0.000456042,0.2194513,1.606102,1.445551,1.167555,0,244.3079,22.45913,10.20336,21.93214,"3"
1401308,16,6,10,0.002670333,1,0.001536021,0.001773654,0.000914137,0.245674,1.645316,1.505554,1.154707,0,252.2354,23.63374,8.240032,52.2247,"3"
1495316,17,6,11,0.000784186,1,0.00042438,0.000499457,0.000270997,0.1088957,1.631737,1.570076,1.17691,0,269.1569,24.78676,8.629986,15.27768,"3"
269678,15,5,10,0.004591038,-1,0.002914093,0.00334409,0.001694225,0.4400667,1.662902,1.372881,1.147558,0,48.54204,23.69862,9.264957,93.25099,"3"
282943,14,4,10,0.001892241,-1,0.001145697,0.001312417,0.000662637,0.2384347,1.755783,1.441799,1.145518,0,50.92974,20.68527,9.521922,34.37091,"3"
342146,13,8,5,0.000698063,-1,0.000401363,0.000456068,0.000224755,0.1904691,1.807536,1.530609,1.1363,0,61.58628,23.87345,13.09967,11.23816,"3"
364319,12,6,6,0.001623049,-1,0.001113463,0.00126415,0.000623001,0.6624925,1.820497,1.283906,1.135332,0,65.57742,20.39143,19.93794,28.95004,"3"
544220,16,4,12,0.004533498,-1,0.00311186,0.003587586,0.001840189,0.7658589,1.937707,1.263662,1.152875,0,97.9596,26.41853,14.28815,105.8032,"3"
641162,18,4,14,0.001059819,-1,0.000514105,0.000624329,0.000363943,-0.01967398,1.59315,1.697533,1.2144,0,115.4092,21.80052,11.6863,19.53599,"3"
1234333,14,7,7,0.001078739,1,0.000637233,0.000729161,0.000366855,0.3326484,1.718579,1.479425,1.144262,0,222.1799,23.12059,9.106914,19.11698,"3"
1268657,15,7,8,0.002947953,1,0.001771178,0.002023881,0.001011412,0.3179098,1.704376,1.456585,1.142675,0,228.3583,22.87867,8.915462,56.67771,"3"
1292650,17,7,10,0.002721529,1,0.001555025,0.001807625,0.000948353,0.2471306,1.63171,1.505582,1.162442,0,232.677,25.85774,7.39318,55.98089,"3"
1329473,13,8,5,0.0023193,1,0.001596609,0.001721614,0.000668357,0.639439,2.208041,1.347166,1.078294,0,239.3051,25.44084,11.99962,44.70506,"3"
1362261,15,6,9,0.002507655,1,0.001453032,0.001689914,0.000891145,0.3139758,1.637564,1.483895,1.163026,0,245.207,22.01858,8.889099,46.49702,"3"
1404731,18,5,13,0.002360554,1,0.001252955,0.001476732,0.000802981,0.0753729,1.660852,1.598498,1.1786,0,252.8516,24.1562,7.562981,47.61229,"3"
1515685,14,5,9,0.000975908,1,0.000529024,0.000633947,0.000361577,0.2254201,1.555892,1.539417,1.198332,0,272.8233,21.59788,11.86075,15.87073,"3"
1637782,13,7,6,0.002708358,1,0.001806149,0.001963768,0.00079995,0.4596896,1.792454,1.379164,1.087268,0,294.8008,23.62427,9.373247,50.57218,"3"
261760,14,5,9,0.00446531,-1,0.003012346,0.003385414,0.001599152,0.5471927,1.837887,1.318985,1.123846,0,47.1168,23.09004,9.841602,90.37038,"3"
329082,15,4,11,0.004569479,-1,0.003096548,0.003563423,0.001821172,0.7605217,1.876715,1.282328,1.150773,0,59.23476,24.59294,12.16184,99.08952,"3"
366839,15,7,8,0.000971972,-1,0.000665397,0.000765106,0.000390056,0.5217323,1.679059,1.270374,1.149849,0,66.03102,22.21256,11.37787,21.2927,"3"
385327,16,9,7,0.003241054,-1,0.001930239,0.002189491,0.00106527,0.2694089,1.807611,1.480278,1.134311,0,69.35886,26.30657,7.649599,65.62811,"3"
494992,13,7,6,0.001833178,-1,0.001129905,0.001302613,0.000672631,0.5142445,1.683536,1.407308,1.152852,0,89.09856,20.63133,13.59449,31.63735,"3"
681211,14,4,10,0.00251567,-1,0.001570184,0.00179837,0.000907503,0.4376042,1.723574,1.398861,1.145324,0,122.618,21.41761,10.147,47.10553,"3"
1212195,17,6,11,0.001056698,1,0.000561925,0.000673919,0.000382817,0.08023547,1.593402,1.56799,1.199304,0,218.1951,23.37311,10.55504,20.22928,"3"
1239978,11,6,5,0.001024433,1,0.000624283,0.000716195,0.000366616,0.3740164,1.75423,1.430383,1.147229,0,223.196,19.64429,21.96609,14.98279,"3"
1287080,16,6,10,0.00435229,1,0.002650916,0.003026476,0.001505145,0.3951999,1.748643,1.438072,1.141672,0,231.6744,24.0907,8.072058,90.13115,"3"
1290618,16,6,10,0.002589471,1,0.001561823,0.001803344,0.000929277,0.2644991,1.641199,1.435927,1.15464,0,232.3112,25.32153,8.00318,53.10199,"3"
1302116,14,6,8,0.000854261,1,0.000568967,0.000667428,0.000361153,0.5608513,1.626769,1.279931,1.173051,0,234.3809,21.35451,16.3424,17.06901,"3"
1380900,15,6,9,0.002441555,1,0.001458704,0.001723777,0.000948593,0.4030861,1.588715,1.416398,1.181718,0,248.562,23.39554,10.52918,46.67852,"3"
1412325,13,6,7,0.000874276,1,0.000557317,0.000635629,0.000317188,0.485642,1.819851,1.37545,1.140516,0,254.2185,21.88231,14.01553,15.60488,"3"
1418665,16,8,8,0.001304494,1,0.000823288,0.000932335,0.000451011,0.4170214,1.807333,1.399169,1.132453,0,255.3597,25.44465,7.696135,27.99178,"3"
1678302,14,4,10,0.001372838,1,0.000835808,0.000960205,0.000489262,0.4047877,1.697204,1.429734,1.148835,0,302.0944,21.08977,10.02219,25.07424,"3"
312358,16,6,10,0.001652796,-1,0.000950787,0.001121952,0.000613967,0.2709253,1.545727,1.473143,1.180025,0,56.22444,23.77842,9.669571,32.32675,"3"
328110,16,4,12,0.004422744,-1,0.002833774,0.003322643,0.001788235,0.3731094,1.577962,1.331092,1.172515,0,59.0598,25.60339,10.55508,96.34832,"3"
390460,16,6,10,0.00290646,-1,0.001645983,0.001932608,0.001043946,0.2787162,1.618215,1.503905,1.174136,0,70.2828,24.09975,8.475152,55.96341,"3"
434470,15,6,9,0.007234989,-1,0.0044584,0.005149166,0.002660641,0.3696005,1.595111,1.40508,1.154936,0,78.2046,23.31534,8.95925,142.6688,"3"
437867,15,5,10,0.000782515,-1,0.00045788,0.000543408,0.000302238,0.26553,1.479671,1.440013,1.186792,0,78.81606,21.15072,13.32738,14.65216,"3"
615017,20,4,16,0.001158299,-1,0.000532571,0.000652279,0.000385912,-0.2082241,1.765588,1.775773,1.224775,0,110.7031,22.48614,12.32932,22.36796,"3"
1186915,14,8,6,0.001319431,1,0.000782508,0.000913451,0.000487788,0.3356945,1.635415,1.444446,1.167338,0,213.6447,23.16895,11.86564,23.47523,"3"
1244718,18,4,14,0.000709284,1,0.00033592,0.000401422,0.000225788,-0.18377,1.788845,1.76693,1.194991,0,224.0492,20.98117,10.88634,12.76496,"3"
1301074,16,8,8,0.002789976,1,0.001557925,0.001813739,0.000957301,0.1887529,1.659099,1.538245,1.164202,0,234.1933,25.72848,7.843215,52.96945,"3"
1335610,15,6,9,0.001268204,1,0.000701381,0.000823551,0.000445783,0.1580307,1.619287,1.539921,1.174186,0,240.4098,22.99151,9.249305,22.44418,"3"
